subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
618,1,38,7,24,7,50,7,26,7,0.52,0.27,0.18,0.29,0.57,0.53,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.92,0.86,5.14,1.60,0.23,0.89,0.19,0.19,0.38
568,1,39,5,26,5,50,5,29,5,0.58,0.17,0.13,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.90,1.00,7.00,1.87,0.24,0.85,0.14,0.14,0.28
586,1,33,6,21,6,50,7,29,7,0.58,0.24,0.18,0.25,0.25,0.35,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,1.00,4.00,1.41,0.14,0.69,0.17,0.07,0.24
554,1,37,3,23,3,50,3,27,3,0.54,0.11,0.08,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,0.83,4.17,1.44,0.19,0.82,0.19,0.15,0.33
713,1,35,3,21,3,50,5,25,5,0.50,0.20,0.09,0.17,0.17,0.29,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,0.67,2.67,1.15,0.16,0.82,0.16,0.16,0.32
613,1,38,4,21,4,50,5,26,5,0.52,0.19,0.11,0.17,0.17,0.29,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.81,1.00,6.00,1.73,0.23,0.83,0.19,0.04,0.23
911,1,35,9,22,7,50,11,32,9,0.64,0.28,0.26,0.25,0.50,0.50,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.69,1.00,8.00,2.00,0.25,0.56,0.16,0.03,0.19
872,1,35,4,22,4,50,5,28,5,0.56,0.18,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,2.00,1.00,0.07,0.82,0.29,0.11,0.39
808,1,37,5,20,5,50,5,24,5,0.48,0.21,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,0.67,1.33,0.82,0.08,0.85,0.21,0.12,0.33
875,1,35,4,19,4,50,5,23,5,0.46,0.22,0.11,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,5.00,1.58,0.22,0.75,0.13,0.09,0.22
829,1,37,5,23,5,50,6,28,6,0.56,0.21,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,1.00,4.00,1.41,0.14,0.80,0.29,0.00,0.29
827,1,39,4,24,3,50,6,27,4,0.54,0.15,0.10,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.89,0.86,5.14,1.60,0.22,0.83,0.22,0.07,0.30
507,1,33,3,19,3,50,3,25,3,0.50,0.12,0.09,0.11,0.11,0.24,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.76,0.67,4.00,1.41,0.24,0.80,0.08,0.16,0.24
714,1,34,3,20,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,0.56,2.78,1.18,0.19,0.80,0.23,0.04,0.27
614,1,36,1,22,1,50,1,25,1,0.50,0.04,0.03,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.88,1.00,5.00,1.58,0.20,0.80,0.20,0.16,0.36
716,1,37,5,26,5,50,6,31,6,0.62,0.19,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.84,0.62,3.12,1.25,0.16,0.90,0.26,0.16,0.42
837,1,40,7,26,7,50,7,31,7,0.62,0.23,0.17,0.14,0.14,0.27,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,0.86,5.14,1.60,0.19,0.83,0.19,0.13,0.32
835,1,37,3,22,3,50,5,28,5,0.56,0.18,0.08,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.79,0.83,4.17,1.44,0.18,0.87,0.11,0.11,0.21
696,1,35,2,22,2,50,2,28,2,0.56,0.07,0.06,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,0.64,4.45,1.49,0.25,1.00,0.14,0.11,0.25
548,1,34,5,25,5,50,5,27,5,0.54,0.19,0.15,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.93,1.00,4.00,1.41,0.15,0.93,0.22,0.07,0.30
559,1,39,4,25,4,50,5,29,5,0.58,0.17,0.10,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.86,1.00,4.00,1.41,0.14,0.80,0.24,0.07,0.31
663,1,39,4,26,4,50,4,27,4,0.54,0.15,0.10,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.96,1.00,7.00,1.87,0.26,0.92,0.22,0.07,0.30
506,1,36,5,18,5,50,5,24,5,0.48,0.21,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.75,0.50,1.50,0.87,0.12,0.70,0.25,0.08,0.33
789,1,35,3,21,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,0.75,2.25,1.06,0.12,0.78,0.31,0.12,0.42
572,1,39,8,26,8,50,10,29,10,0.58,0.34,0.21,0.20,0.20,0.32,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.90,1.00,5.00,1.58,0.17,0.87,0.24,0.03,0.28
